fase,gnero,anoingresso,instituiodeensino,inde22,iaa,ieg,ips,ida,matem,portug,ingls,ipv,ian,defas,ano,inde23,ipp,mat,por,ing,defasagem,escola,ativoinativo,ativoinativo1,aluno_id,risco_defasagem
NAO_INFORMADO,Masculino,2022,Escola Pública,7.051,10.0,8.3,7.5,5.2,4.3,6.8,4.3,6.833,5.0,-2.0,2022,,,,,,,,,,RA-155,1
NAO_INFORMADO,Masculino,2018,Escola Pública,7.357,10.0,8.3,9.4,4.4,4.7,6.5,2.1,7.792,5.0,-1.0,2022,,,,,,,,,,RA-156,1
NAO_INFORMADO,Feminino,2018,Rede Decisão,8.317,7.5,10.0,6.3,7.7,7.0,7.5,8.7,8.292,10.0,1.0,2022,,,,,,,,,,RA-157,0
NAO_INFORMADO,Feminino,2017,Rede Decisão,7.302,7.9,9.8,5.6,6.6,5.0,6.7,8.1,8.125,2.5,-3.0,2022,,,,,,,,,,RA-158,1
NAO_INFORMADO,Feminino,2021,Escola Pública,6.49,8.3,8.1,5.6,4.7,4.3,5.8,3.9,6.458,5.0,-1.0,2022,,,,,,,,,,RA-159,1
NAO_INFORMADO,Feminino,2021,Escola Pública,6.746,7.5,7.2,5.6,5.3,2.7,6.0,7.1,8.25,5.0,-1.0,2022,,,,,,,,,,RA-160,1
NAO_INFORMADO,Feminino,2018,Rede Decisão,7.957,7.9,9.1,5.6,6.9,5.3,6.8,8.5,8.083,10.0,2.0,2022,,,,,,,,,,RA-161,0
NAO_INFORMADO,Feminino,2021,Escola Pública,7.215,6.7,8.5,7.5,5.5,4.7,5.5,6.4,6.542,10.0,0.0,2022,,,,,,,,,,RA-162,0
NAO_INFORMADO,Feminino,2021,Escola Pública,6.797,8.8,7.9,5.6,6.7,6.5,6.3,7.4,6.5,5.0,-1.0,2022,,,,,,,,,,RA-163,1
NAO_INFORMADO,Masculino,2018,Escola Pública,6.776,8.3,7.3,5.6,6.5,4.7,6.5,8.3,7.208,5.0,-2.0,2022,,,,,,,,,,RA-164,1
NAO_INFORMADO,Feminino,2017,Rede Decisão,8.063,7.1,9.8,5.6,7.6,5.3,7.8,9.7,7.5,10.0,0.0,2022,,,,,,,,,,RA-165,0
NAO_INFORMADO,Masculino,2020,Escola Pública,8.253,9.2,9.0,6.3,8.1,7.0,7.2,10.0,7.542,10.0,0.0,2022,,,,,,,,,,RA-166,0
NAO_INFORMADO,Feminino,2018,Rede Decisão,7.798,9.2,9.7,5.6,7.9,9.3,8.0,6.3,7.833,5.0,-2.0,2022,,,,,,,,,,RA-167,1
NAO_INFORMADO,Feminino,2018,Rede Decisão,6.917,7.9,8.3,6.3,5.9,4.7,8.2,5.0,7.083,5.0,-1.0,2022,,,,,,,,,,RA-168,1
NAO_INFORMADO,Feminino,2018,Escola Pública,5.159,7.5,5.1,6.3,3.2,1.3,4.5,3.8,4.792,5.0,-1.0,2022,,,,,,,,,,RA-169,1
NAO_INFORMADO,Feminino,2018,Rede Decisão,7.007,8.3,9.2,5.6,4.9,3.7,6.7,4.3,5.792,10.0,0.0,2022,,,,,,,,,,RA-170,0
NAO_INFORMADO,Masculino,2022,Escola Pública,6.581,7.5,6.8,7.5,5.5,3.0,8.0,,6.875,5.0,-2.0,2022,,,,,,,,,,RA-171,1
NAO_INFORMADO,Feminino,2018,Rede Decisão,8.673,9.2,8.9,9.4,7.3,6.0,7.7,8.1,8.917,10.0,0.0,2022,,,,,,,,,,RA-172,0
NAO_INFORMADO,Masculino,2019,Rede Decisão,7.816,8.3,9.2,6.9,7.9,9.0,7.5,7.1,9.25,2.5,-3.0,2022,,,,,,,,,,RA-173,1
NAO_INFORMADO,Feminino,2019,Escola Pública,6.075,7.9,6.2,7.5,4.4,4.0,5.3,3.8,6.042,5.0,-1.0,2022,,,,,,,,,,RA-174,1
NAO_INFORMADO,Feminino,2018,Rede Decisão,6.75,8.3,9.2,5.6,5.9,4.7,7.2,5.9,5.833,5.0,-1.0,2022,,,,,,,,,,RA-175,1
NAO_INFORMADO,Feminino,2018,Rede Decisão,8.427,9.6,9.1,5.6,6.9,5.1,6.8,8.7,9.083,10.0,0.0,2022,,,,,,,,,,RA-176,0
NAO_INFORMADO,Feminino,2022,Escola Pública,7.424,7.9,8.8,4.4,6.8,6.0,7.5,,6.958,10.0,0.0,2022,,,,,,,,,,RA-177,0
NAO_INFORMADO,Feminino,2016,Rede Decisão,7.025,0.0,8.8,4.4,6.3,6.2,5.3,7.3,8.458,10.0,0.0,2022,,,,,,,,,,RA-178,0
NAO_INFORMADO,Masculino,2022,Escola Pública,7.993,7.5,9.2,7.5,6.1,3.7,6.7,8.0,8.042,10.0,0.0,2022,,,,,,,,,,RA-179,0
NAO_INFORMADO,Masculino,2018,Rede Decisão,8.442,9.2,8.3,6.3,8.1,7.7,8.3,8.3,8.625,10.0,0.0,2022,,,,,,,,,,RA-180,0
NAO_INFORMADO,Feminino,2019,Rede Decisão,8.623,9.2,9.5,8.8,6.8,6.8,7.3,6.2,8.458,10.0,0.0,2022,,,,,,,,,,RA-181,0
NAO_INFORMADO,Feminino,2021,Escola Pública,6.328,7.5,8.0,7.5,4.1,1.3,5.7,5.4,6.958,2.5,-3.0,2022,,,,,,,,,,RA-182,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.3,8.3,8.8,7.5,3.8,0.0,7.5,,7.25,10.0,0.0,2022,,,,,,,,,,RA-183,0
NAO_INFORMADO,Masculino,2019,Escola Pública,7.28,8.8,7.7,7.5,7.2,5.0,7.3,9.3,8.0,2.5,-3.0,2022,,,,,,,,,,RA-184,1
NAO_INFORMADO,Masculino,2021,Escola Pública,6.615,7.9,7.7,7.5,4.5,3.3,5.7,4.5,6.875,5.0,-2.0,2022,,,,,,,,,,RA-185,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.832,8.3,8.5,7.5,6.6,6.0,5.7,8.0,7.5,10.0,0.0,2022,,,,,,,,,,RA-186,0
NAO_INFORMADO,Feminino,2019,Rede Decisão,7.928,8.8,8.9,7.5,5.8,5.3,7.2,4.8,7.917,10.0,0.0,2022,,,,,,,,,,RA-187,0
NAO_INFORMADO,Masculino,2021,Escola Pública,5.307,0.0,6.1,7.5,2.7,3.0,3.2,2.0,7.583,5.0,-1.0,2022,,,,,,,,,,RA-188,1
NAO_INFORMADO,Masculino,2018,Rede Decisão,7.629,10.0,9.7,5.0,7.2,6.3,7.2,8.0,7.333,5.0,-1.0,2022,,,,,,,,,,RA-189,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.335,6.7,6.9,8.8,6.3,5.0,7.5,,7.25,10.0,0.0,2022,,,,,,,,,,RA-190,0
NAO_INFORMADO,Masculino,2019,Rede Decisão,8.74,10.0,9.4,8.8,7.2,8.0,7.2,6.3,8.5,10.0,0.0,2022,,,,,,,,,,RA-191,0
NAO_INFORMADO,Masculino,2021,Escola Pública,4.932,8.8,3.6,7.5,2.7,1.7,4.7,1.7,4.708,5.0,-2.0,2022,,,,,,,,,,RA-192,1
NAO_INFORMADO,Masculino,2016,Rede Decisão,8.155,9.2,8.9,5.6,6.7,5.0,6.3,8.7,8.5,10.0,0.0,2022,,,,,,,,,,RA-193,0
NAO_INFORMADO,Feminino,2022,Escola Pública,4.265,0.0,6.2,5.0,3.2,3.7,5.8,0.0,3.75,5.0,-1.0,2022,,,,,,,,,,RA-194,1
NAO_INFORMADO,Feminino,2017,Rede Decisão,8.017,8.8,9.2,5.0,6.3,6.8,6.3,5.8,8.25,10.0,0.0,2022,,,,,,,,,,RA-195,0
NAO_INFORMADO,Masculino,2018,Rede Decisão,8.124,9.2,9.1,7.5,5.1,4.0,6.0,5.3,8.625,10.0,0.0,2022,,,,,,,,,,RA-196,0
NAO_INFORMADO,Feminino,2021,Rede Decisão,8.218,8.8,9.7,4.4,7.3,6.0,7.5,8.3,8.292,10.0,0.0,2022,,,,,,,,,,RA-197,0
NAO_INFORMADO,Masculino,2017,Escola Pública,5.554,0.0,6.2,5.0,4.6,5.2,5.8,2.8,5.958,10.0,0.0,2022,,,,,,,,,,RA-198,0
NAO_INFORMADO,Masculino,2022,Escola Pública,7.564,8.3,7.1,7.5,7.5,5.7,7.8,9.0,6.458,10.0,0.0,2022,,,,,,,,,,RA-199,0
NAO_INFORMADO,Masculino,2018,Escola JP II,5.705,7.9,5.6,4.4,5.5,4.7,5.0,6.8,4.917,5.0,-2.0,2022,,,,,,,,,,RA-200,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.078,7.9,7.3,7.5,6.5,6.0,7.2,6.3,7.542,5.0,-2.0,2022,,,,,,,,,,RA-201,1
NAO_INFORMADO,Feminino,2017,Escola Pública,5.201,0.0,5.2,4.4,5.4,6.3,5.8,4.2,6.917,5.0,-1.0,2022,,,,,,,,,,RA-202,1
NAO_INFORMADO,Feminino,2021,Escola Pública,5.669,8.8,4.3,7.5,2.8,2.3,3.5,2.5,6.875,5.0,-1.0,2022,,,,,,,,,,RA-203,1
NAO_INFORMADO,Feminino,2019,Escola Pública,6.943,7.9,6.7,4.4,7.4,5.3,8.5,8.5,5.708,10.0,0.0,2022,,,,,,,,,,RA-204,0
NAO_INFORMADO,Masculino,2020,Escola Pública,5.372,9.6,3.8,7.5,4.1,5.7,1.7,5.0,4.833,5.0,-1.0,2022,,,,,,,,,,RA-205,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.101,8.3,8.8,7.5,5.0,4.0,6.0,,5.167,10.0,0.0,2022,,,,,,,,,,RA-206,0
NAO_INFORMADO,Masculino,2021,Escola Pública,4.936,0.0,4.8,7.5,5.8,5.3,4.0,8.0,5.708,2.5,-3.0,2022,,,,,,,,,,RA-207,1
NAO_INFORMADO,Masculino,2018,Escola Pública,6.667,7.5,7.1,7.5,6.1,5.0,7.5,5.8,6.417,5.0,-1.0,2022,,,,,,,,,,RA-208,1
NAO_INFORMADO,Masculino,2019,Escola Pública,4.499,0.0,4.8,5.6,6.0,5.0,5.2,7.8,3.75,5.0,-1.0,2022,,,,,,,,,,RA-209,1
NAO_INFORMADO,Masculino,2022,Escola Pública,4.44,0.0,5.1,7.5,3.4,2.7,5.3,2.3,4.417,5.0,-1.0,2022,,,,,,,,,,RA-210,1
NAO_INFORMADO,Masculino,2021,Escola Pública,8.465,9.2,8.8,7.5,7.6,6.7,7.5,8.5,8.458,10.0,0.0,2022,,,,,,,,,,RA-211,0
NAO_INFORMADO,Masculino,2022,Escola Pública,7.268,9.6,8.4,7.5,6.2,4.8,5.8,7.8,6.958,5.0,-1.0,2022,,,,,,,,,,RA-212,1
NAO_INFORMADO,Masculino,2022,Escola Pública,7.209,9.6,8.7,7.5,3.5,5.0,2.0,,6.833,10.0,0.0,2022,,,,,,,,,,RA-213,0
NAO_INFORMADO,Masculino,2022,Escola Pública,4.87,0.0,6.1,7.5,4.3,5.0,3.5,,5.125,5.0,-2.0,2022,,,,,,,,,,RA-214,1
NAO_INFORMADO,Feminino,2021,Escola Pública,7.172,6.7,5.8,7.5,7.8,5.7,7.7,10.0,6.542,10.0,0.0,2022,,,,,,,,,,RA-215,0
NAO_INFORMADO,Feminino,2018,Escola Pública,7.502,7.9,8.5,7.5,7.0,5.3,6.5,9.2,5.583,10.0,0.0,2022,,,,,,,,,,RA-216,0
NAO_INFORMADO,Feminino,2021,Escola Pública,7.397,7.9,8.5,7.5,7.1,6.3,7.2,7.7,7.292,5.0,-2.0,2022,,,,,,,,,,RA-217,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.1,6.3,7.3,7.5,4.0,5.0,7.0,0.0,6.125,5.0,-1.0,2022,,,,,,,,,,RA-218,1
NAO_INFORMADO,Masculino,2019,Escola Pública,5.942,8.8,6.9,7.5,3.5,4.0,4.8,1.7,6.375,2.5,-3.0,2022,,,,,,,,,,RA-219,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.028,0.0,8.1,7.5,6.5,6.8,6.8,5.8,7.833,10.0,0.0,2022,,,,,,,,,,RA-220,0
NAO_INFORMADO,Masculino,2022,Escola Pública,6.892,9.6,8.5,7.5,5.2,7.0,3.5,5.0,6.0,5.0,-1.0,2022,,,,,,,,,,RA-221,1
NAO_INFORMADO,Feminino,2019,Escola Pública,5.604,7.1,4.6,7.5,6.2,5.0,7.5,6.0,4.917,5.0,-2.0,2022,,,,,,,,,,RA-222,1
NAO_INFORMADO,Feminino,2022,Escola Pública,4.966,0.0,4.6,7.5,3.1,4.3,4.7,0.2,5.583,10.0,0.0,2022,,,,,,,,,,RA-223,0
NAO_INFORMADO,Masculino,2021,Escola Pública,5.671,9.6,4.3,7.5,2.6,5.0,2.7,0.0,4.875,10.0,0.0,2022,,,,,,,,,,RA-224,0
NAO_INFORMADO,Masculino,2022,Escola Pública,5.918,8.3,5.3,7.5,5.0,3.0,7.0,,5.708,5.0,-1.0,2022,,,,,,,,,,RA-225,1
NAO_INFORMADO,Feminino,2022,Escola Pública,6.549,7.5,6.1,7.5,6.8,7.0,6.5,,6.208,5.0,-1.0,2022,,,,,,,,,,RA-226,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.471,9.2,6.4,7.5,3.3,4.7,4.3,1.0,5.833,10.0,0.0,2022,,,,,,,,,,RA-227,0
NAO_INFORMADO,Feminino,2017,Escola Pública,6.196,7.5,6.7,7.5,4.8,3.0,6.0,5.3,6.417,5.0,-2.0,2022,,,,,,,,,,RA-228,1
NAO_INFORMADO,Masculino,2022,Escola Pública,8.62,10.0,9.4,7.5,6.9,7.0,6.7,7.2,8.5,10.0,0.0,2022,,,,,,,,,,RA-229,0
NAO_INFORMADO,Masculino,2022,Escola Pública,6.328,7.9,5.1,7.5,5.7,3.7,4.3,9.0,6.75,5.0,-1.0,2022,,,,,,,,,,RA-230,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.116,8.8,7.4,7.5,3.8,3.0,4.5,,5.333,5.0,-1.0,2022,,,,,,,,,,RA-231,1
NAO_INFORMADO,Masculino,2022,Escola Pública,4.245,0.0,4.9,7.5,0.0,0.0,0.0,,4.542,10.0,0.0,2022,,,,,,,,,,RA-232,0
NAO_INFORMADO,Masculino,2022,Escola Pública,6.051,7.9,7.4,7.5,3.8,3.0,4.5,,5.5,5.0,-1.0,2022,,,,,,,,,,RA-233,1
NAO_INFORMADO,Masculino,2022,Escola Pública,6.719,10.0,7.6,5.6,4.3,3.7,6.3,2.8,5.583,10.0,0.0,2022,,,,,,,,,,RA-234,0
NAO_INFORMADO,Feminino,2022,Escola Pública,6.79,8.3,7.3,7.5,6.3,7.0,5.5,,6.417,5.0,-1.0,2022,,,,,,,,,,RA-235,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.11,9.6,7.5,7.5,3.7,4.0,4.0,3.0,7.208,10.0,0.0,2022,,,,,,,,,,RA-236,0
NAO_INFORMADO,Feminino,2022,Escola Pública,8.084,10.0,9.0,7.5,7.8,6.8,7.7,8.8,8.417,5.0,-1.0,2022,,,,,,,,,,RA-237,1
NAO_INFORMADO,Feminino,2021,Escola Pública,6.331,8.8,6.4,5.0,5.1,4.3,6.5,4.5,7.208,5.0,-1.0,2022,,,,,,,,,,RA-238,1
NAO_INFORMADO,Feminino,2021,Escola Pública,4.572,0.0,3.7,7.5,3.7,2.0,4.7,4.5,5.958,5.0,-2.0,2022,,,,,,,,,,RA-239,1
NAO_INFORMADO,Feminino,2017,Rede Decisão,6.943,7.1,8.1,5.0,4.7,6.3,5.0,2.8,7.042,10.0,0.0,2022,,,,,,,,,,RA-240,0
NAO_INFORMADO,Masculino,2016,Rede Decisão,8.468,10.0,10.0,7.5,7.7,8.2,7.5,7.3,9.125,5.0,-1.0,2022,,,,,,,,,,RA-241,1
NAO_INFORMADO,Masculino,2018,Rede Decisão,8.673,9.6,9.7,5.6,8.2,8.7,7.2,8.7,8.708,10.0,0.0,2022,,,,,,,,,,RA-242,0
NAO_INFORMADO,Feminino,2022,Escola Pública,6.982,7.1,8.7,5.0,6.0,5.0,5.3,7.7,7.875,5.0,-2.0,2022,,,,,,,,,,RA-243,1
NAO_INFORMADO,Feminino,2018,Rede Decisão,8.51,7.5,9.4,6.3,7.8,6.7,8.0,8.7,9.208,10.0,0.0,2022,,,,,,,,,,RA-244,0
NAO_INFORMADO,Masculino,2016,Rede Decisão,8.656,10.0,9.9,7.5,8.4,8.3,8.2,8.8,9.25,5.0,-1.0,2022,,,,,,,,,,RA-245,1
NAO_INFORMADO,Masculino,2022,Escola Pública,8.639,8.3,9.4,7.5,7.6,8.0,6.7,8.0,9.167,10.0,0.0,2022,,,,,,,,,,RA-246,0
NAO_INFORMADO,Feminino,2021,Escola Pública,7.72,8.3,8.2,7.5,5.8,5.3,5.7,6.3,7.875,10.0,0.0,2022,,,,,,,,,,RA-247,0
NAO_INFORMADO,Masculino,2022,Escola Pública,7.429,9.2,7.6,7.5,5.2,4.0,5.5,6.0,7.292,10.0,0.0,2022,,,,,,,,,,RA-248,0
NAO_INFORMADO,Masculino,2017,Escola Pública,5.097,6.7,7.4,5.0,2.9,2.3,4.2,2.2,4.292,5.0,-1.0,2022,,,,,,,,,,RA-249,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.958,8.3,8.6,7.5,6.6,6.7,6.5,6.7,7.625,10.0,0.0,2022,,,,,,,,,,RA-250,0
NAO_INFORMADO,Masculino,2018,Escola Pública,7.022,10.0,8.1,5.6,6.3,5.3,6.3,7.2,6.625,5.0,-2.0,2022,,,,,,,,,,RA-251,1
NAO_INFORMADO,Masculino,2018,Escola Pública,4.277,9.2,2.8,7.5,0.9,1.3,1.2,0.2,3.875,5.0,-1.0,2022,,,,,,,,,,RA-252,1
NAO_INFORMADO,Masculino,2019,Escola Pública,4.312,9.2,3.6,5.0,1.8,1.0,3.7,0.7,3.75,5.0,-2.0,2022,,,,,,,,,,RA-253,1
NAO_INFORMADO,Masculino,2019,Escola Pública,6.715,10.0,7.4,5.6,5.3,5.0,6.8,4.0,6.917,5.0,-1.0,2022,,,,,,,,,,RA-254,1
NAO_INFORMADO,Masculino,2019,Escola Pública,4.563,7.5,3.8,5.0,1.3,1.0,2.3,0.5,5.542,5.0,-1.0,2022,,,,,,,,,,RA-255,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.192,8.8,8.5,5.0,5.2,5.3,6.7,3.5,6.708,10.0,0.0,2022,,,,,,,,,,RA-256,0
NAO_INFORMADO,Feminino,2018,Escola Pública,5.149,0.0,6.4,5.6,3.6,4.0,5.2,1.5,6.708,5.0,-1.0,2022,,,,,,,,,,RA-257,1
NAO_INFORMADO,Feminino,2018,Escola Pública,6.926,10.0,7.3,5.6,4.8,2.7,6.2,5.5,6.125,10.0,0.0,2022,,,,,,,,,,RA-258,0
NAO_INFORMADO,Masculino,2017,Escola Pública,4.182,8.8,2.9,7.5,0.9,0.0,2.7,0.2,4.625,2.5,-3.0,2022,,,,,,,,,,RA-259,1
NAO_INFORMADO,Feminino,2019,Escola Pública,7.44,10.0,8.2,7.5,5.0,5.7,5.2,4.2,6.458,10.0,0.0,2022,,,,,,,,,,RA-260,0
NAO_INFORMADO,Feminino,2019,Escola Pública,6.763,8.8,7.2,5.6,5.8,6.2,5.8,5.5,7.042,5.0,-1.0,2022,,,,,,,,,,RA-261,1
NAO_INFORMADO,Masculino,2021,Escola Pública,4.786,0.0,5.8,5.6,3.4,1.3,5.5,3.5,5.625,5.0,-2.0,2022,,,,,,,,,,RA-262,1
NAO_INFORMADO,Feminino,2019,Escola Pública,5.319,5.8,5.6,7.5,3.7,3.0,2.8,5.4,4.417,5.0,-2.0,2022,,,,,,,,,,RA-263,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.087,10.0,9.2,5.6,5.8,6.0,5.5,,6.625,5.0,-2.0,2022,,,,,,,,,,RA-264,1
NAO_INFORMADO,Masculino,2019,Escola Pública,7.926,8.3,7.7,7.5,6.9,5.3,7.0,8.5,7.917,10.0,0.0,2022,,,,,,,,,,RA-265,0
NAO_INFORMADO,Feminino,2019,Escola Pública,5.987,7.5,5.8,5.6,6.0,5.0,6.7,6.3,6.583,2.5,-3.0,2022,,,,,,,,,,RA-266,1
NAO_INFORMADO,Feminino,2016,Escola Pública,6.012,10.0,7.4,5.0,3.3,2.3,4.8,2.7,6.292,5.0,-2.0,2022,,,,,,,,,,RA-267,1
NAO_INFORMADO,Feminino,2021,Escola Pública,6.695,9.2,6.7,6.3,5.7,7.0,6.8,3.2,7.208,5.0,-1.0,2022,,,,,,,,,,RA-268,1
NAO_INFORMADO,Masculino,2022,Escola Pública,8.231,9.2,8.6,6.3,8.9,8.7,9.5,8.5,7.25,10.0,0.0,2022,,,,,,,,,,RA-269,0
NAO_INFORMADO,Feminino,2019,Rede Decisão,8.226,8.3,8.4,6.9,7.9,8.0,7.2,8.5,8.125,10.0,0.0,2022,,,,,,,,,,RA-270,0
NAO_INFORMADO,Feminino,2022,Escola Pública,7.255,9.2,8.5,5.6,7.1,6.3,6.5,8.3,6.958,5.0,-2.0,2022,,,,,,,,,,RA-271,1
NAO_INFORMADO,Masculino,2021,Escola Pública,6.361,9.2,5.7,7.5,5.1,5.0,6.8,3.5,6.417,5.0,-1.0,2022,,,,,,,,,,RA-272,1
NAO_INFORMADO,Feminino,2018,Escola Pública,5.679,9.2,5.3,7.5,3.0,3.8,4.7,0.5,5.833,5.0,-1.0,2022,,,,,,,,,,RA-273,1
NAO_INFORMADO,Feminino,2019,Rede Decisão,7.946,7.9,8.3,7.5,8.1,8.1,9.3,7.0,7.0,10.0,1.0,2022,,,,,,,,,,RA-274,0
NAO_INFORMADO,Masculino,2018,Escola Pública,6.665,9.6,6.9,7.5,4.6,5.0,6.0,2.7,6.667,5.0,-2.0,2022,,,,,,,,,,RA-275,1
NAO_INFORMADO,Feminino,2017,Escola Pública,5.527,7.1,5.7,5.6,4.3,3.7,6.0,3.3,5.125,5.0,-1.0,2022,,,,,,,,,,RA-276,1
NAO_INFORMADO,Masculino,2021,Escola Pública,7.411,7.1,8.8,7.5,7.4,7.2,7.0,8.2,7.208,5.0,-1.0,2022,,,,,,,,,,RA-277,1
NAO_INFORMADO,Masculino,2018,Rede Decisão,7.741,8.8,9.2,5.6,6.0,5.7,5.8,6.4,7.417,10.0,0.0,2022,,,,,,,,,,RA-278,0
NAO_INFORMADO,Masculino,2019,Rede Decisão,8.815,9.2,9.9,6.3,9.1,9.7,8.3,9.3,8.208,10.0,0.0,2022,,,,,,,,,,RA-279,0
NAO_INFORMADO,Feminino,2021,Rede Decisão,8.046,7.5,9.2,7.5,7.1,5.7,7.0,8.7,7.333,10.0,0.0,2022,,,,,,,,,,RA-280,0
NAO_INFORMADO,Feminino,2019,Escola Pública,6.806,6.7,6.9,7.5,5.9,5.0,6.8,6.0,5.625,10.0,0.0,2022,,,,,,,,,,RA-281,0
NAO_INFORMADO,Feminino,2019,Escola Pública,6.618,8.8,6.8,7.5,4.0,4.7,6.3,1.0,5.625,10.0,0.0,2022,,,,,,,,,,RA-282,0
NAO_INFORMADO,Masculino,2020,Escola Pública,7.131,9.6,8.8,7.5,5.6,4.5,5.8,6.6,6.625,5.0,-1.0,2022,,,,,,,,,,RA-283,1
NAO_INFORMADO,Masculino,2022,Escola Pública,5.939,6.7,5.1,5.6,3.8,7.0,4.5,0.0,5.958,10.0,0.0,2022,,,,,,,,,,RA-284,0
NAO_INFORMADO,Feminino,2020,Escola Pública,5.063,9.2,4.1,7.5,2.8,4.0,3.2,1.2,5.75,2.5,-3.0,2022,,,,,,,,,,RA-285,1
NAO_INFORMADO,Feminino,2022,Escola Pública,5.424,7.1,5.8,6.3,3.0,4.7,2.3,2.0,5.625,5.0,-2.0,2022,,,,,,,,,,RA-286,1
NAO_INFORMADO,Feminino,2022,Escola Pública,3.7,7.9,3.4,5.0,1.1,0.7,2.5,0.2,4.292,2.5,-4.0,2022,,,,,,,,,,RA-287,1
NAO_INFORMADO,Feminino,2022,Escola Pública,4.097,0.0,5.6,6.3,0.0,,,,6.833,2.5,-3.0,2022,,,,,,,,,,RA-288,1
NAO_INFORMADO,Feminino,2020,Escola Pública,6.236,0.0,7.8,6.3,6.8,5.3,7.5,7.5,7.25,5.0,-1.0,2022,,,,,,,,,,RA-289,1
NAO_INFORMADO,Feminino,2022,Escola Pública,4.929,10.0,3.9,6.3,1.7,1.0,2.3,1.8,6.042,2.5,-4.0,2022,,,,,,,,,,RA-290,1
NAO_INFORMADO,Masculino,2022,Escola Pública,8.122,8.3,8.2,6.9,8.0,8.0,7.5,8.5,7.792,10.0,0.0,2022,,,,,,,,,,RA-291,0
NAO_INFORMADO,Masculino,2022,Escola Pública,4.837,7.9,3.7,7.5,1.8,0.0,5.0,0.5,6.292,2.5,-3.0,2022,,,,,,,,,,RA-292,1
NAO_INFORMADO,Masculino,2022,Escola Pública,4.875,8.8,2.9,7.5,2.3,2.0,3.8,1.0,3.333,10.0,0.0,2022,,,,,,,,,,RA-293,0
NAO_INFORMADO,Feminino,2022,Escola Pública,5.031,9.6,5.8,7.5,0.0,,,,5.917,2.5,-5.0,2022,,,,,,,,,,RA-294,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.305,7.9,8.0,7.5,6.9,5.3,7.7,7.7,7.375,5.0,-1.0,2022,,,,,,,,,,RA-295,1
NAO_INFORMADO,Feminino,2022,Escola Pública,4.665,8.8,3.6,7.5,2.8,5.7,2.7,0.2,3.833,5.0,-2.0,2022,,,,,,,,,,RA-296,1
NAO_INFORMADO,Feminino,2022,Escola Pública,7.478,7.1,7.9,6.3,6.6,6.3,5.3,8.2,7.417,10.0,0.0,2022,,,,,,,,,,RA-297,0
NAO_INFORMADO,Masculino,2019,Escola Pública,6.409,9.2,6.3,5.6,5.2,5.5,4.8,,5.417,10.0,0.0,2022,,,,,,,,,,RA-298,0
NAO_INFORMADO,Feminino,2019,Rede Decisão,7.278,7.1,8.2,5.0,6.8,6.3,7.3,6.7,6.708,10.0,0.0,2022,,,,,,,,,,RA-299,0
NAO_INFORMADO,Masculino,2022,Escola Pública,5.557,5.4,6.9,6.3,3.1,2.7,4.8,1.7,5.875,5.0,-1.0,2022,,,,,,,,,,RA-300,1
NAO_INFORMADO,Feminino,2019,Escola Pública,6.802,8.8,5.8,5.6,6.3,6.5,7.2,5.4,6.042,10.0,0.0,2022,,,,,,,,,,RA-301,0
NAO_INFORMADO,Masculino,2022,Escola Pública,6.334,9.2,7.7,6.9,4.8,4.3,5.0,5.0,6.208,2.5,-3.0,2022,,,,,,,,,,RA-302,1
NAO_INFORMADO,Masculino,2019,Escola Pública,6.03,7.5,7.2,7.5,3.9,3.8,4.0,,5.375,5.0,-1.0,2022,,,,,,,,,,RA-303,1
NAO_INFORMADO,Masculino,2020,Escola Pública,6.355,8.8,7.7,7.5,4.3,3.0,5.5,,5.542,5.0,-2.0,2022,,,,,,,,,,RA-304,1
NAO_INFORMADO,Masculino,2019,Escola Pública,6.058,7.9,6.6,7.5,4.8,2.8,6.7,,5.208,5.0,-1.0,2022,,,,,,,,,,RA-305,1
NAO_INFORMADO,Feminino,2021,Escola Pública,6.427,8.3,6.8,7.5,5.2,4.7,5.8,5.0,5.958,5.0,-1.0,2022,,,,,,,,,,RA-306,1
NAO_INFORMADO,Masculino,2022,Escola Pública,4.733,5.4,4.5,7.5,2.5,5.0,0.0,,4.708,5.0,-1.0,2022,,,,,,,,,,RA-307,1
NAO_INFORMADO,Masculino,2019,Escola Pública,6.93,7.9,7.4,6.9,5.0,6.7,5.5,2.8,6.167,10.0,0.0,2022,,,,,,,,,,RA-308,0
NAO_INFORMADO,Feminino,2022,Escola Pública,6.151,9.2,5.2,7.5,6.5,7.0,6.0,,5.083,5.0,-1.0,2022,,,,,,,,,,RA-309,1
