fase,gnero,anoingresso,instituiodeensino,inde22,iaa,ieg,ips,ida,matem,portug,ingls,ipv,ian,defas,ano,inde23,ipp,mat,por,ing,defasagem,escola,ativoinativo,ativoinativo1,aluno_id,risco_defasagem,ida_ieg_interaction,ipp_ips_interaction,ida_ieg_ratio,mean_indicators,ida_lag1,ieg_lag1,ips_lag1,ida_delta,ieg_delta,gnero_encoded,fase_encoded
NAO_INFORMADO,Feminino,2017,Escola Pública,7.558,9.0,8.4,6.3,8.1,8.0,8.2,,8.0,5.0,-1.0,2022,,,,,,,,,,RA-384,1,68.04,,0.964170932031901,7.959999999999999,,,,,,0,79
FASE 3,Feminino,2017,Pública,7.558,0.0,9.1,2.52,7.3,,,,7.335,10.0,,2023,,7.65625,6.3,7.2,8.3,0.0,,,,RA-384,0,66.42999999999999,19.29375,0.80210965827931,5.6518749999999995,8.1,8.4,6.3,-0.7999999999999998,0.6999999999999993,0,73
4F,Feminino,2021,Pública,7.558498337662337,7.5,8.607503607333333,7.51,7.5,,,,7.936,10.0,,2024,6.757958333,7.625,5.0,9.5,8.0,0.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-384,0,64.556277055,57.26375,0.8712315568539658,7.779750601222222,7.3,9.1,2.52,0.20000000000000018,-0.49249639266666634,0,46
NAO_INFORMADO,Feminino,2022,Escola Pública,6.083,7.4,7.5,5.0,4.9,2.7,7.2,,6.5,5.0,-1.0,2022,,,,,,,,,,RA-385,1,36.75,,0.6532462338354886,6.26,,,,,,0,79
NAO_INFORMADO,Masculino,2019,Escola Pública,6.104,10.0,5.9,5.6,4.0,3.7,4.3,,7.222,5.0,-1.0,2022,,,,,,,,,,RA-386,1,23.6,,0.6778512116590407,6.5444,,,,,,1,79
FASE 3,Masculino,2019,Pública,6.104,9.2,7.0,2.52,3.3,,,,6.6325,5.0,,2023,,7.03125,5.0,3.7,1.2,-1.0,,,,RA-386,1,23.099999999999998,17.71875,0.4713612341094129,5.9472916666666675,4.0,5.9,5.6,-0.7000000000000002,1.0999999999999996,1,73
NAO_INFORMADO,Masculino,2019,Escola Pública,6.323,7.0,8.2,7.5,3.7,1.3,6.0,,6.833,5.0,-1.0,2022,,,,,,,,,,RA-387,1,30.34,,0.45116449213510557,6.646599999999999,,,,,,1,79
FASE 3,Masculino,2019,Pública,6.323,0.0,6.8,2.52,3.0,,,,7.0075,5.0,,2023,,6.875,4.3,2.8,1.8,-1.0,,,,RA-387,1,20.4,17.325,0.44111160123511245,4.367083333333333,3.7,8.2,7.5,-0.7000000000000002,-1.3999999999999995,1,73
3G,Masculino,2021,Pública,6.322553780885782,7.5,7.166666666666667,7.51,4.333333333333333,,,,5.9975,5.0,,2024,4.794333333,6.25,5.0,4.0,4.0,-1.0,EE Leonice de Aquino Oliveira,Cursando,Cursando,RA-387,1,31.055555555555554,46.9375,0.6045668046319117,6.459583333333334,3.0,6.8,2.52,1.333333333333333,0.36666666666666714,1,33
NAO_INFORMADO,Feminino,2019,Escola Pública,6.654,7.9,8.5,5.6,4.5,3.5,5.5,,7.722,5.0,-2.0,2022,,,,,,,,,,RA-388,1,38.25,,0.5293494882954947,6.8444,,,,,,0,79
FASE 3,Feminino,2019,Pública,6.654,0.0,7.4,5.63,4.2,,,,7.835,5.0,,2023,,6.875,6.0,4.3,2.2,-2.0,,,,RA-388,1,31.080000000000002,38.70625,0.5674908796108634,5.323333333333333,4.5,8.5,5.6,-0.2999999999999998,-1.0999999999999996,0,73
4F,Feminino,2021,Pública,6.654070674842067,7.5,6.349206349,7.51,4.333333333333333,,,,5.764,5.0,,2024,5.630833333,6.75,1.0,7.0,5.0,-1.0,EE Joaquim Mendes Feliz,Cursando,Cursando,RA-388,1,27.513227512333334,50.692499999999995,0.6823925231997737,6.367756613722222,4.2,7.4,5.63,0.13333333333333286,-1.0507936510000002,0,46
NAO_INFORMADO,Masculino,2019,Escola Pública,7.184,8.0,8.9,7.5,3.5,2.0,5.0,,7.556,10.0,0.0,2022,,,,,,,,,,RA-389,0,31.150000000000002,,0.3932142455903831,7.091199999999999,,,,,,1,79
FASE 2,Masculino,2019,Pública,7.184,0.0,8.2,2.52,8.2,,,,8.95,5.0,,2023,,8.75,6.8,9.5,,-1.0,,,,RA-389,1,67.24,22.05,0.9998780636507744,6.103333333333333,3.5,8.9,7.5,4.699999999999999,-0.7000000000000011,1,72
3G,Masculino,2021,Pública,7.184480244200245,9.585,6.674358974333333,8.76,5.166666666666667,,,,6.745,10.0,,2024,6.687,6.5625,6.5,4.0,5.0,0.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-389,0,34.484188034055556,57.4875,0.7739908350296114,7.248920940166666,8.2,8.2,2.52,-3.0333333333333323,-1.5256410256666664,1,33
NAO_INFORMADO,Feminino,2017,Rede Decisão,6.033,0.0,4.8,6.9,6.9,7.7,5.1,7.8,6.111,10.0,0.0,2022,,,,,,,,,,RA-39,0,33.12,,1.4372005832118309,4.942200000000001,,,,,,0,79
FASE 7,Feminino,2017,Privada - Programa de Apadrinhamento,6.033,9.6,9.1,7.52,7.8,,,,8.7575,10.0,,2023,,8.75,8.3,7.8,7.2,0.0,,,,RA-39,0,70.97999999999999,65.8,0.8570486759696737,8.587916666666667,6.9,4.8,6.9,0.8999999999999995,4.3,0,77
8F,Feminino,2021,Privada *Parcerias com Bolsa 100%,6.032563917069858,,0.0,,,,,,,10.0,,2024,8.710333333,,,,,0.0,Universidade Santo Amaro (UNISA),Cursando,Cursando,RA-39,0,,,,0.0,7.8,9.1,7.52,,-9.1,0,69
NAO_INFORMADO,Feminino,2022,Escola Pública,6.776,7.4,8.8,6.3,4.7,4.0,5.3,,7.722,5.0,-1.0,2022,,,,,,,,,,RA-390,1,41.36000000000001,,0.5340302238382002,6.984400000000001,,,,,,0,79
FASE 3,Feminino,2022,Pública,6.776,7.9,8.8,2.52,4.8,,,,7.005,10.0,,2023,,7.34375,5.7,5.8,3.0,0.0,,,,RA-390,0,42.24,18.50625,0.545392569026247,6.394791666666667,4.7,8.8,6.3,0.09999999999999964,0.0,0,73
3G,Feminino,2022,Pública,6.775947831501832,7.5,6.080701754333333,8.755,4.166666666666667,,,,6.08,10.0,,2024,6.905741667,6.5625,3.0,2.5,7.0,0.0,EE João Ortiz Rodrigues,Cursando,Cursando,RA-390,0,25.336257309722225,57.454687500000006,0.685115258027547,6.524144736833333,4.8,8.8,2.52,-0.6333333333333329,-2.7192982456666677,0,33
NAO_INFORMADO,Feminino,2022,Escola Pública,7.117,10.0,8.1,7.5,5.1,5.0,5.2,,8.056,5.0,-1.0,2022,,,,,,,,,,RA-391,1,41.309999999999995,,0.6295519071719541,7.7512,,,,,,0,79
FASE 3,Feminino,2022,Pública,7.117,7.9,7.5,2.52,3.5,,,,7.585,10.0,,2023,,7.5,4.2,5.0,1.3,0.0,,,,RA-391,0,26.25,18.9,0.4666044527396347,6.084166666666667,5.1,8.1,7.5,-1.5999999999999996,-0.5999999999999996,0,73
NAO_INFORMADO,Masculino,2022,Escola Pública,6.418,9.5,8.8,5.6,4.8,3.7,5.8,,6.778,5.0,-2.0,2022,,,,,,,,,,RA-392,1,42.24,,0.545392569026247,7.0956,,,,,,1,79
FASE 3,Masculino,2022,Pública,6.418,9.6,9.5,2.52,4.6,,,,7.17,5.0,,2023,,6.09375,6.2,4.7,2.8,-2.0,,,,RA-392,1,43.699999999999996,15.35625,0.4841595621513525,6.580625,4.8,8.8,5.6,-0.20000000000000018,0.6999999999999993,1,73
4B,Masculino,2022,Pública,6.417875178463399,9.585,5.414731682,5.635,1.0,,,,3.545,5.0,,2024,6.567208333,3.5,0.0,2.0,1.0,-1.0,EE Alexandre Rodrigues Nogueira,Cursando,Cursando,RA-392,1,5.414731682,19.7225,0.1846472570499847,4.779955280333334,4.6,9.5,2.52,-3.5999999999999996,-4.085268318,1,44
NAO_INFORMADO,Feminino,2018,Escola Pública,5.518,10.0,5.4,5.0,4.6,4.7,4.5,,6.778,2.5,-4.0,2022,,,,,,,,,,RA-393,1,24.84,,0.8516941307165338,6.3556,,,,,,0,79
NAO_INFORMADO,Feminino,2022,Escola Pública,7.897,9.5,8.6,7.5,5.9,4.3,7.5,,8.444,10.0,0.0,2022,,,,,,,,,,RA-394,0,50.74,,0.6859667480525521,7.9888,,,,,,0,79
NAO_INFORMADO,Feminino,2018,Escola Pública,7.683,9.0,8.9,7.5,4.9,4.2,5.7,,8.333,10.0,0.0,2022,,,,,,,,,,RA-395,0,43.61000000000001,,0.5504999438265364,7.7266,,,,,,0,79
FASE 3,Feminino,2018,Pública,7.683,9.2,8.6,2.52,6.0,,,,7.9175,10.0,,2023,,7.96875,6.7,5.3,6.0,0.0,,,,RA-395,0,51.599999999999994,20.08125,0.6975933031042902,7.034375,4.9,8.9,7.5,1.0999999999999996,-0.3000000000000007,0,73
4F,Feminino,2021,Pública,7.682753058681186,8.751,6.921693121666666,6.26,4.333333333333333,,,,8.464,10.0,,2024,7.469175,7.25,2.5,5.5,5.0,1.0,EE Olivia de Faria Nogueira,Cursando,Cursando,RA-395,0,29.99400352722222,45.385,0.6259606279196246,6.996671075833333,6.0,8.6,2.52,-1.666666666666667,-1.6783068783333333,0,46
NAO_INFORMADO,Masculino,2022,Escola Pública,6.556,9.0,8.0,6.3,5.6,4.7,6.5,,6.556,5.0,-1.0,2022,,,,,,,,,,RA-396,1,44.8,,0.6999125109361329,7.091199999999999,,,,,,1,79
NAO_INFORMADO,Feminino,2017,Escola Pública,5.852,9.0,5.7,6.9,2.8,3.3,2.3,,7.167,5.0,-2.0,2022,,,,,,,,,,RA-397,1,15.959999999999999,,0.49114190492895976,6.3134,,,,,,0,79
FASE 4,Feminino,2017,Pública,5.852,7.5,7.9,2.52,4.6,,,,7.465,5.0,,2023,,7.1875,6.7,5.0,2.0,-1.0,,,,RA-397,1,36.339999999999996,18.1125,0.5822047842045309,6.195416666666667,2.8,5.7,6.9,1.7999999999999998,2.2,0,74
4A,Feminino,2021,Pública,5.8522472498487605,7.918,7.885292942666666,5.63,5.666666666666667,,,,7.398,5.0,,2024,6.207083333,7.625,5.0,4.5,7.5,-2.0,EE Paschoal Carlos Magno,Cursando,Cursando,RA-397,1,44.68332667511111,42.92875,0.7185463065933921,7.020493268222222,4.6,7.9,2.52,1.0666666666666673,-0.014707057333334106,0,43
NAO_INFORMADO,Feminino,2022,Escola Pública,7.742,9.0,9.3,7.5,5.5,3.0,8.0,,7.5,10.0,0.0,2022,,,,,,,,,,RA-398,0,51.150000000000006,,0.5913342651327814,7.76,,,,,,0,79
FASE 3,Feminino,2022,Pública,7.742,6.7,8.1,2.52,6.5,,,,7.7925,10.0,,2023,,7.5,9.3,5.8,4.5,1.0,,,,RA-398,0,52.65,18.9,0.8023700777681768,6.51875,5.5,9.3,7.5,1.0,-1.200000000000001,0,73
3U,Feminino,2022,Pública,7.741668666666667,7.083,5.733333333333333,7.51,8.0,,,,6.553333333,10.0,,2024,7.153766667,7.291666667,8.5,7.5,8.0,0.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-398,0,45.86666666666667,54.76041666917,1.3951055048538046,7.028555555555555,6.5,8.1,2.52,1.5,-2.3666666666666663,0,42
NAO_INFORMADO,Feminino,2022,Escola Pública,6.58,6.8,9.3,5.6,4.3,3.0,5.5,,7.5,5.0,-1.0,2022,,,,,,,,,,RA-399,1,39.99,,0.4623158800129018,6.7,,,,,,0,79
FASE 3,Feminino,2022,Pública,6.58,7.9,8.2,2.52,4.7,,,,8.165,10.0,,2023,,7.5,5.0,4.2,4.8,0.0,,,,RA-399,0,38.54,18.9,0.5731008413608097,6.4975,4.3,9.3,5.6,0.40000000000000036,-1.1000000000000014,0,73
NAO_INFORMADO,Masculino,2017,Rede Decisão,5.951,8.8,4.5,5.6,5.0,2.8,3.5,8.7,5.278,10.0,0.0,2022,,,,,,,,,,RA-4,0,22.5,,1.110864252388358,5.8355999999999995,,,,,,1,79
NAO_INFORMADO,Feminino,2016,Rede Decisão,7.203,7.9,7.8,7.5,6.8,4.7,7.3,8.4,7.75,5.0,-1.0,2022,,,,,,,,,,RA-40,1,53.04,,0.8716831175490322,7.55,,,,,,0,79
FASE 6,Feminino,2016,Privada - Programa de Apadrinhamento,7.203,7.5,8.2,7.52,5.9,,,,7.755,5.0,,2023,,7.96875,6.2,5.7,5.8,-1.0,,,,RA-40,1,48.379999999999995,59.925,0.7194244604316549,7.473958333333333,6.8,7.8,7.5,-0.8999999999999995,0.39999999999999947,0,76
7A,Feminino,2021,Privada - Programa de Apadrinhamento,7.202977523809524,7.083,7.211257310000001,8.13,5.333333333333333,,,,6.276666667,10.0,,2024,7.169975,8.125,3.5,6.0,6.5,0.0,Colégio Arco Íris Evolução,Cursando,Cursando,RA-40,0,38.46003898666667,66.05625,0.7394818437687344,7.026542885055555,5.9,8.2,7.52,-0.5666666666666673,-0.9887426899999987,0,63
NAO_INFORMADO,Masculino,2018,Escola Pública,6.042,9.0,8.5,5.0,1.7,1.2,2.2,,7.444,5.0,-2.0,2022,,,,,,,,,,RA-400,1,14.45,,0.19997647335607577,6.328799999999999,,,,,,1,79
FASE 3,Masculino,2018,Pública,6.042,9.2,9.0,2.52,4.1,,,,7.375,5.0,,2023,,7.65625,4.8,4.7,2.8,-1.0,,,,RA-400,1,36.9,19.29375,0.45550494389512275,6.641874999999999,1.7,8.5,5.0,2.3999999999999995,0.5,1,73
NAO_INFORMADO,Feminino,2021,Escola Pública,6.645,6.9,9.6,7.5,4.3,3.7,5.0,,6.722,5.0,-1.0,2022,,,,,,,,,,RA-401,1,41.279999999999994,,0.44787001354025624,7.0043999999999995,,,,,,0,79
FASE 2,Feminino,2021,Pública,6.645,4.0,8.1,2.52,7.3,,,,7.116666667,5.0,,2023,,7.083333333,6.3,8.3,,-1.0,,,,RA-401,1,59.129999999999995,17.849999999159998,0.9011233181088756,6.02,4.3,9.6,7.5,3.0,-1.5,0,72
3L,Feminino,2021,Pública,6.64462715942029,6.666,6.839473684333334,6.885,4.833333333333333,,,,6.915,10.0,,2024,6.363666667,6.5625,7.0,5.0,2.5,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-401,0,33.057456140944446,45.1828125,0.7065787482529267,6.450217836277779,7.3,8.1,2.52,-2.466666666666667,-1.2605263156666657,0,37
NAO_INFORMADO,Feminino,2019,Escola Pública,5.261,9.0,3.7,5.0,3.0,4.3,1.7,,7.222,5.0,-1.0,2022,,,,,,,,,,RA-402,1,11.100000000000001,,0.810591731964334,5.5844000000000005,,,,,,0,79
FASE 3,Feminino,2019,Pública,5.261,9.2,7.3,2.52,4.2,,,,6.88,10.0,,2023,,7.8125,4.7,4.0,4.0,0.0,,,,RA-402,0,30.66,19.6875,0.5752636625119847,6.3187500000000005,3.0,3.7,5.0,1.2000000000000002,3.5999999999999996,0,73
4M,Feminino,2021,Pública,5.261113333333334,7.5,3.074074074,6.26,4.166666666666667,,,,6.1175,10.0,,2024,6.632716667,6.354166667,3.0,3.5,6.0,0.0,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,RA-402,0,12.808641975,39.77708333542,1.3549809098571546,5.578734567944444,4.2,7.3,2.52,-0.033333333333333215,-4.225925926,0,49
NAO_INFORMADO,Masculino,2020,Escola Pública,7.455,9.5,9.3,7.5,6.3,6.5,6.2,,7.5,5.0,-1.0,2022,,,,,,,,,,RA-403,1,58.59,,0.6773465218793677,8.02,,,,,,1,79
FASE 2,Masculino,2020,Pública,7.455,8.5,8.8,6.27,7.8,,,,8.45,5.0,,2023,,7.291666667,6.8,8.8,,-1.0,,,,RA-403,1,68.64,45.71875000209,0.8862629246676513,7.851944444500002,6.3,9.3,7.5,1.5,-0.5,1,72
3K,Masculino,2021,Pública,7.454659477025898,8.751,7.361111111,7.51,7.666666666666667,,,,7.613333333,10.0,,2024,7.716366667,8.541666667,6.0,8.0,9.0,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-403,0,56.435185184333335,64.14791666916999,1.0413679651223438,7.907296296277778,7.8,8.8,6.27,-0.13333333333333286,-1.4388888890000011,1,36
NAO_INFORMADO,Feminino,2020,Escola Pública,6.658,9.0,7.3,7.5,5.3,4.0,6.5,,6.944,5.0,-1.0,2022,,,,,,,,,,RA-404,1,38.69,,0.7259279550746472,7.208800000000001,,,,,,0,79
FASE 2,Feminino,2020,Pública,6.658,7.9,8.3,5.02,6.0,,,,6.89,5.0,,2023,,6.875,4.7,7.2,,-1.0,,,,RA-404,1,49.800000000000004,34.512499999999996,0.7228044813877846,6.8308333333333335,5.3,7.3,7.5,0.7000000000000002,1.0000000000000009,0,72
3M,Feminino,2021,Pública,6.658016026362202,8.334,6.286274509666666,2.51,5.666666666666667,,,,6.998,10.0,,2024,6.7093,7.5,6.0,5.0,6.0,0.0,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,RA-404,0,35.62222222144444,18.825,0.9012914352561167,6.215823529388889,6.0,8.3,5.02,-0.33333333333333304,-2.013725490333335,0,38
NAO_INFORMADO,Masculino,2016,Escola Pública,5.661,9.5,6.2,5.0,3.3,2.7,3.8,,6.0,5.0,-1.0,2022,,,,,,,,,,RA-405,1,20.46,,0.5321722302854378,6.0,,,,,,1,79
NAO_INFORMADO,Feminino,2019,Escola Pública,7.496,9.5,9.5,7.5,6.6,5.4,7.8,,7.333,5.0,-1.0,2022,,,,,,,,,,RA-406,1,62.699999999999996,,0.6946637196084623,8.0866,,,,,,0,79
NAO_INFORMADO,Masculino,2022,Escola Pública,7.195,8.5,9.3,7.5,6.0,4.0,8.0,,7.056,5.0,-1.0,2022,,,,,,,,,,RA-407,1,55.800000000000004,,0.6450919255993979,7.671200000000001,,,,,,1,79
FASE 3,Masculino,2022,Pública,7.195,9.6,8.6,7.52,7.3,,,,7.5,5.0,,2023,,7.8125,7.3,7.2,7.3,-1.0,,,,RA-407,1,62.779999999999994,58.75,0.8487385187768864,8.055416666666666,6.0,9.3,7.5,1.2999999999999998,-0.7000000000000011,1,73
4L,Masculino,2022,Pública,7.195372592592593,8.334,7.614522417333333,6.26,3.6666666666666665,,,,7.875,10.0,,2024,7.665083333,7.96875,2.0,5.0,4.0,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-407,0,27.91991553022222,49.884375,0.48147276913283565,6.953156514,7.3,8.6,7.52,-3.6333333333333333,-0.9854775826666664,1,48
NAO_INFORMADO,Feminino,2022,Escola Pública,6.725,8.0,9.7,7.5,3.3,1.0,5.5,,7.333,5.0,-1.0,2022,,,,,,,,,,RA-408,1,32.01,,0.34017111637975467,7.1666,,,,,,0,79
FASE 2,Feminino,2022,Pública,6.725,7.9,8.5,3.77,6.8,,,,8.45,5.0,,2023,,8.333333333,6.0,7.5,,-1.0,,,,RA-408,1,57.8,31.416666665410002,0.7999058934243031,7.292222222166667,3.3,9.7,7.5,3.5,-1.1999999999999993,0,72
3K,Feminino,2022,Pública,6.725002000000001,7.5,4.981481481666667,7.51,4.833333333333333,,,,6.776666667,10.0,,2024,7.242133333,7.083333333,3.0,5.5,6.0,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-408,0,24.07716049472222,53.19583333083,0.9700654886762482,6.447469135833333,6.8,8.5,3.77,-1.9666666666666668,-3.518518518333333,0,36
NAO_INFORMADO,Feminino,2022,Escola Pública,8.15,7.9,9.7,7.5,7.8,6.0,9.5,,7.5,10.0,0.0,2022,,,,,,,,,,RA-409,0,75.66,,0.8040408205339656,8.08,,,,,,0,79
FASE 2,Feminino,2022,Pública,8.15,8.4,9.5,2.52,8.0,,,,8.73,5.0,,2023,,7.916666667,6.2,9.7,,-1.0,,,,RA-409,1,76.0,19.95000000084,0.8420166298284392,7.5111111111666675,7.8,9.7,7.5,0.20000000000000018,-0.1999999999999993,0,72
3K,Feminino,2022,Pública,8.150001333333332,9.585,9.231481481333333,7.51,7.166666666666667,,,,7.223333333,10.0,,2024,7.621466667,7.916666667,7.0,7.5,7.0,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-409,0,66.15895061622223,59.45416666917,0.7762449002639835,8.105524691333335,8.0,9.5,2.52,-0.833333333333333,-0.2685185186666672,0,36
NAO_INFORMADO,Masculino,2018,Escola Pública,5.581,9.2,6.1,5.0,5.6,6.3,2.5,8.0,4.375,5.0,-2.0,2022,,,,,,,,,,RA-41,1,34.16,,0.9178823143746926,6.055,,,,,,1,79
NAO_INFORMADO,Masculino,2018,Escola Pública,5.675,7.4,6.5,6.3,2.0,2.0,2.0,,7.444,5.0,-2.0,2022,,,,,,,,,,RA-410,1,13.0,,0.3076449776957391,5.928800000000001,,,,,,1,79
FASE 3,Masculino,2018,Pública,5.675,8.8,5.8,7.52,4.9,,,,6.0425,5.0,,2023,,6.71875,5.0,4.8,4.8,-1.0,,,,RA-410,1,28.42,50.525,0.8446819513876919,6.630208333333333,2.0,6.5,6.3,2.9000000000000004,-0.7000000000000002,1,73
NAO_INFORMADO,Feminino,2019,Escola Pública,7.232,6.4,8.6,7.5,7.1,6.7,7.5,,7.833,5.0,-1.0,2022,,,,,,,,,,RA-411,1,61.059999999999995,,0.8254854086734101,7.4866,,,,,,0,79
FASE 3,Feminino,2019,Privada,7.232,6.2,9.0,7.52,6.6,,,,7.5425,10.0,,2023,,7.8125,5.7,6.7,7.3,0.0,,,,RA-411,0,59.4,58.75,0.733251860904344,7.445833333333333,7.1,8.6,7.5,-0.5,0.40000000000000036,0,73
4M,Feminino,2021,Privada,7.232336307992202,7.083,9.148148148,5.635,4.833333333333333,,,,7.4125,10.0,,2024,7.779983333,7.291666667,3.5,7.0,4.0,0.0,Rede Decisão - Unidade União,Cursando,Cursando,RA-411,0,44.216049382,41.088541668545,0.5282823335186564,6.900608024722222,6.6,9.0,7.52,-1.7666666666666666,0.14814814800000065,0,49
NAO_INFORMADO,Feminino,2018,Escola Pública,7.556,8.5,9.0,7.5,7.3,6.5,8.2,,7.778,5.0,-1.0,2022,,,,,,,,,,RA-412,1,65.7,,0.8110209976669259,8.0156,,,,,,0,79
FASE 3,Feminino,2018,Pública,7.556,8.8,8.9,2.52,6.2,,,,7.585,10.0,,2023,,7.03125,5.8,5.2,7.7,0.0,,,,RA-412,0,55.18000000000001,17.71875,0.6965509493315358,6.839375,7.3,9.0,7.5,-1.0999999999999996,-0.09999999999999964,0,73
4M,Feminino,2021,Pública,7.5555417556855105,8.334,8.456140351,6.26,7.333333333333333,,,,8.125,10.0,,2024,7.373891667,8.020833333,8.0,6.0,8.0,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-412,0,62.01169590733333,50.21041666458,0.8671173740738755,7.754884502888889,6.2,8.9,2.52,1.1333333333333329,-0.4438596490000002,0,49
NAO_INFORMADO,Feminino,2022,Escola Pública,6.408,6.4,8.7,5.6,4.7,4.2,5.2,,7.056,5.0,-1.0,2022,,,,,,,,,,RA-413,1,40.89,,0.5401677968049651,6.491199999999999,,,,,,0,79
FASE 2,Feminino,2022,Pública,6.408,7.9,8.9,2.52,6.3,,,,7.503333333,5.0,,2023,,7.291666667,5.8,6.7,,-1.0,,,,RA-413,1,56.07,18.37500000084,0.7077856420626896,6.735833333333333,4.7,8.7,5.6,1.5999999999999996,0.20000000000000107,0,72
NAO_INFORMADO,Feminino,2021,Escola Pública,7.284,8.0,9.3,7.5,5.9,5.7,6.2,,7.667,5.0,-1.0,2022,,,,,,,,,,RA-414,1,54.870000000000005,,0.6343403935060746,7.673400000000001,,,,,,0,79
FASE 3,Feminino,2021,Pública,7.284,0.0,9.5,7.52,6.5,,,,7.585,10.0,,2023,,7.8125,6.0,7.0,6.5,0.0,,,,RA-414,0,61.75,58.75,0.6841385117356068,6.486249999999999,5.9,9.3,7.5,0.5999999999999996,0.1999999999999993,0,73
3L,Feminino,2021,Pública,7.284286390189521,7.917,8.429629629666666,7.51,6.0,,,,5.67,10.0,,2024,7.25025,6.25,9.0,3.0,6.0,0.0,EE Maria André Schunck Dona,Cursando,Cursando,RA-414,0,50.577777778,46.9375,0.7116906166636134,6.962771604944444,6.5,9.5,7.52,-0.5,-1.0703703703333343,0,37
NAO_INFORMADO,Feminino,2019,Escola Pública,7.695,8.0,8.3,7.5,6.2,4.8,7.5,,8.056,10.0,0.0,2022,,,,,,,,,,RA-415,0,51.46000000000001,,0.7468979641007107,7.611199999999999,,,,,,0,79
FASE 3,Feminino,2019,Pública,7.695,7.1,8.2,7.52,3.7,,,,7.8325,10.0,,2023,,7.8125,2.8,4.0,4.3,0.0,,,,RA-415,0,30.34,58.75,0.45116449213510557,7.027499999999999,6.2,8.3,7.5,-2.5,-0.10000000000000142,0,73
NAO_INFORMADO,Masculino,2018,Rede Decisão,7.913,9.5,9.3,8.8,7.2,6.7,7.7,,8.222,5.0,-1.0,2022,,,,,,,,,,RA-416,1,66.96000000000001,,0.7741103107192775,8.6044,,,,,,1,79
FASE 3,Masculino,2018,Privada - Programa de Apadrinhamento,7.913,9.2,9.8,2.52,7.6,,,,8.3375,10.0,,2023,,8.28125,7.0,7.0,8.8,0.0,,,,RA-416,0,74.48,20.86875,0.7754310784613815,7.623124999999999,7.2,9.3,8.8,0.39999999999999947,0.5,1,73
4M,Masculino,2021,Privada - Programa de Apadrinhamento,7.912811530864198,8.751,8.972709551666666,7.51,8.0,,,,9.13,10.0,,2024,8.144425,8.541666667,8.0,7.5,8.5,1.0,Colégio Arco Íris Evolução,Cursando,Cursando,RA-416,0,71.78167641333333,64.14791666916999,0.8914930836505823,8.484229369777777,7.6,9.8,2.52,0.40000000000000036,-0.8272904483333345,1,49
NAO_INFORMADO,Feminino,2022,Escola Pública,8.428,10.0,10.0,7.5,8.0,6.0,10.0,,9.556,5.0,-1.0,2022,,,,,,,,,,RA-417,1,80.0,,0.7999200079992002,9.011199999999999,,,,,,0,79
FASE 3,Feminino,2022,Pública,8.428,5.4,9.7,7.52,7.8,,,,8.2125,10.0,,2023,,8.28125,6.7,8.3,8.3,0.0,,,,RA-417,0,75.66,62.275,0.8040408205339656,7.818958333333332,8.0,10.0,7.5,-0.20000000000000018,-0.3000000000000007,0,73
4L,Feminino,2022,Pública,8.427782,8.334,8.401559454333333,7.51,8.833333333333334,,,,8.2925,10.0,,2024,8.257658333,8.4375,9.0,10.0,7.5,0.0,EE Neide Celestina de Oliveira Profa,Cursando,Cursando,RA-417,0,74.21377517994445,63.365625,1.051266983749558,8.301482131277778,7.8,9.7,7.52,1.033333333333334,-1.2984405456666668,0,48
NAO_INFORMADO,Feminino,2020,Rede Decisão,8.175,8.0,9.4,7.5,7.5,6.5,8.5,,8.222,10.0,0.0,2022,,,,,,,,,,RA-418,0,70.5,,0.797787469418147,8.1244,,,,,,0,79
FASE 3,Feminino,2020,Privada - Programa de Apadrinhamento,8.175,8.8,10.0,2.52,8.1,,,,8.045,10.0,,2023,,8.125,6.7,8.3,9.3,1.0,,,,RA-418,0,81.0,20.475,0.80991900809919,7.598333333333334,7.5,9.4,7.5,0.5999999999999996,0.5999999999999996,0,73
4M,Feminino,2021,Privada - Programa de Apadrinhamento,8.175157209876545,8.751,10.0,7.51,9.333333333333334,,,,9.0475,10.0,,2024,8.1686,8.229166667,9.5,8.5,10.0,1.0,Colégio Arco Íris Evolução,Cursando,Cursando,RA-418,0,93.33333333333334,61.80104166917,0.9332400093324003,8.811833333388888,8.1,10.0,2.52,1.2333333333333343,0.0,0,49
NAO_INFORMADO,Feminino,2019,Rede Decisão,7.359,7.5,9.2,5.6,6.9,5.3,8.5,,8.389,5.0,-1.0,2022,,,,,,,,,,RA-419,1,63.48,,0.7499184871209652,7.517799999999999,,,,,,0,79
